severity,sheet,event_id,event_name,discipline,placement,players,issue_type,details
LOW,2007,2007_de_france_de,9e Open de France de Footbag,,,Sbastien Maillet <> Sébastien Maillet,near_duplicate_names_same_event,similarity=0.970
LOW,2007,2007_finnish,Finnish Footbag Championships 2007,,,Eugeny Shiryaev <> Evgeny Shiryaev,near_duplicate_names_same_event,similarity=0.933
LOW,2007,2007_finnish,Finnish Footbag Championships 2007,,,Julia Tikhomirova <> Yulia Tikhomirova,near_duplicate_names_same_event,similarity=0.941
LOW,2007,2007_finnish,Finnish Footbag Championships 2007,,,Roman Belozerov <> Roman Belozerovin,near_duplicate_names_same_event,similarity=0.938
LOW,2007,2007_finnish,Finnish Footbag Championships 2007,,,Vesa Ruuskaanen <> Vesa Ruuskanen,near_duplicate_names_same_event,similarity=0.966
LOW,2007,2007_footbagmania_polish,Footbagmania 3007 - Polish Footbag Championships,,,Maciej Bujko <> Maciek Bujko,near_duplicate_names_same_event,similarity=0.917
LOW,2007,2007_footbagmania_polish,Footbagmania 3007 - Polish Footbag Championships,,,Ostrowski Michal <> Ostrowski Michał,near_duplicate_names_same_event,similarity=0.938
LOW,2007,2007_funtastik_summer,Funtastik Summer Classic,,,Geneviève Bousquet <> Genevičve Bousquet,near_duplicate_names_same_event,similarity=0.944
LOW,2007,2007_funtastik_summer,Funtastik Summer Classic,,,Luc Legault <> Luc Legeault,near_duplicate_names_same_event,similarity=0.957
LOW,2007,2007_funtastik_summer,Funtastik Summer Classic,,,Mark Hunsberger <> Mark Hunsburger,near_duplicate_names_same_event,similarity=0.933
LOW,2007,2007_green_chaos,The Green Cup 2007 - Presented By Chaos,,,A.J. Shultz <> AJ Shultz,near_duplicate_names_same_event,similarity=0.900
LOW,2007,2007_green_chaos,The Green Cup 2007 - Presented By Chaos,,,Luc Legault <> Luc Legeault,near_duplicate_names_same_event,similarity=0.957
LOW,2007,2007_green_chaos,The Green Cup 2007 - Presented By Chaos,,,P.T. Lovern <> PT Lovern,near_duplicate_names_same_event,similarity=0.900
LOW,2007,2007_jfk,4th Annual JFK Net Battle,,,Oxana Prihodko <> Oxana Prikhodko,near_duplicate_names_same_event,similarity=0.966
LOW,2007,2007_jfk,4th Annual JFK Net Battle,,,Ville Laakso <> Ville Laasko,near_duplicate_names_same_event,similarity=0.917
LOW,2007,2007_lhivernal_windchill,"L'Hivernal 2007, The 2007 Windchill",,,Luc Legault <> Luc Legeault,near_duplicate_names_same_event,similarity=0.957
LOW,2007,2007_lhivernal_windchill,"L'Hivernal 2007, The 2007 Windchill",,,Russel Arsenault <> Russell Arseneault,near_duplicate_names_same_event,similarity=0.941
LOW,2007,2007_montreal,2007 Montreal Footbag Championships,,,Jean François Bélanger <> Jean-François Bélanger,near_duplicate_names_same_event,similarity=0.955
LOW,2007,2007_new_jersey_spike,3rd New Jersey Spike and Shred,,,Mark Hunsberger <> Mark Hunsburger,near_duplicate_names_same_event,similarity=0.933
LOW,2007,2007_new_jersey_spike,3rd New Jersey Spike and Shred,,,Rob McCloskey <> Rob McClosky,near_duplicate_names_same_event,similarity=0.960
LOW,2007,2007_turku,8th Annual Turku Open,,,Ville Laakso <> Ville Laasko,near_duplicate_names_same_event,similarity=0.917
LOW,2007,2007_usopen_portland,2007 U.S. Open Footbag Championships,,,Lisa Monte <> Lisa Monti,near_duplicate_names_same_event,similarity=0.900
LOW,2007,2007_worlds_buena_vista,2007 IFPA WORLD FOOTBAG CHAMPIONSHIPS,,,Eric Chang <> Erik Chang,near_duplicate_names_same_event,similarity=0.900
LOW,2007,2007_worlds_buena_vista,2007 IFPA WORLD FOOTBAG CHAMPIONSHIPS,,,Francois Pelletier <> Franois Pelletier,near_duplicate_names_same_event,similarity=0.971
LOW,2007,2007_worlds_buena_vista,2007 IFPA WORLD FOOTBAG CHAMPIONSHIPS,,,Gosia Nyc <> Gosia Nycz,near_duplicate_names_same_event,similarity=0.947
LOW,2007,2007_worlds_buena_vista,2007 IFPA WORLD FOOTBAG CHAMPIONSHIPS,,,P.T. Lovern <> PT Lovern,near_duplicate_names_same_event,similarity=0.900
LOW,2007,2007_zocha,Zocha Jam 2007,,,Ville Laakso <> Ville Laasko,near_duplicate_names_same_event,similarity=0.917
LOW,2008,2008_de_france_de,10e Open de France de Footbag,,,Emilien Groussin <> Emilient Groussin,near_duplicate_names_same_event,similarity=0.970
LOW,2008,2008_de_france_de,10e Open de France de Footbag,,,Julia Tikhomirova <> Yulia Tikhomirova,near_duplicate_names_same_event,similarity=0.941
LOW,2008,2008_de_france_de,10e Open de France de Footbag,,,Lisa Amengual <> Lisa Amenguale,near_duplicate_names_same_event,similarity=0.963
LOW,2008,2008_de_france_de,10e Open de France de Footbag,,,Ville Laakso <> Ville Laasko,near_duplicate_names_same_event,similarity=0.917
LOW,2008,2008_de_france_de,10e Open de France de Footbag,,,Wilfrid Vincendeau <> Wilfried Vincendeau,near_duplicate_names_same_event,similarity=0.973
LOW,2008,2008_eastregion,East Coast Footbag Championships,,,Mark Hunsberger <> Mark Hunsburger,near_duplicate_names_same_event,similarity=0.933
LOW,2008,2008_eurochamp_montpellier,10th Annual IFPA European Footbag Championships,,,Ale Pelko <> Ales Pelko,near_duplicate_names_same_event,similarity=0.947
LOW,2008,2008_eurochamp_montpellier,10th Annual IFPA European Footbag Championships,,,Julia Tikhomirova <> Yulia Tikhomirova,near_duplicate_names_same_event,similarity=0.941
LOW,2008,2008_eurochamp_montpellier,10th Annual IFPA European Footbag Championships,,,Julien Apollonio <> Julien Appolonio,near_duplicate_names_same_event,similarity=0.938
LOW,2008,2008_eurochamp_montpellier,10th Annual IFPA European Footbag Championships,,,Lisa Amengual <> Lisa Amenguale,near_duplicate_names_same_event,similarity=0.963
LOW,2008,2008_eurochamp_montpellier,10th Annual IFPA European Footbag Championships,,,Sebastien Duchesne <> Sébastien Duschesne,near_duplicate_names_same_event,similarity=0.919
LOW,2008,2008_eurochamp_montpellier,10th Annual IFPA European Footbag Championships,,,Ville Laakso <> Ville Laasko,near_duplicate_names_same_event,similarity=0.917
LOW,2008,2008_green_chaos,The 2008 Green Cup Presented by Chaos,,,Eric Wulff <> Eric Wulff*,near_duplicate_names_same_event,similarity=0.952
LOW,2008,2008_green_chaos,The 2008 Green Cup Presented by Chaos,,,John Leys <> John Leys*,near_duplicate_names_same_event,similarity=0.947
LOW,2008,2008_green_chaos,The 2008 Green Cup Presented by Chaos,,,Lisa MacDaniel <> Lisa McDaniel,near_duplicate_names_same_event,similarity=0.963
LOW,2008,2008_green_chaos,The 2008 Green Cup Presented by Chaos,,,Luc Legault <> Luc Legeault,near_duplicate_names_same_event,similarity=0.957
LOW,2008,2008_green_chaos,The 2008 Green Cup Presented by Chaos,,,Mike Stefanelli <> Mile Stefannelli,near_duplicate_names_same_event,similarity=0.903
LOW,2008,2008_green_chaos,The 2008 Green Cup Presented by Chaos,,,P.T. Lovern <> PT Lovern,near_duplicate_names_same_event,similarity=0.900
LOW,2008,2008_jfk_jyvaskyla_2,5th Annual JFK Net Battle,,,Julia Tikhomirova <> Yulia Tikhomirova,near_duplicate_names_same_event,similarity=0.941
LOW,2008,2008_phoenix,Phoenix Open,,,P.T. Lovern <> PT Lovern,near_duplicate_names_same_event,similarity=0.900
LOW,2008,2008_polish,8th Annual Polish Footbag Championships 2008,,,Piotr Bałtrukieiwcz <> Piotr Bałtrukiewicz,near_duplicate_names_same_event,similarity=0.947
LOW,2008,2008_pro_kicker_montreal,The 2008 Pro Kicker Montreal Footbag Championships,,,Luc Legault <> Luc Legeault,near_duplicate_names_same_event,similarity=0.957
LOW,2008,2008_pro_kicker_montreal,The 2008 Pro Kicker Montreal Footbag Championships,,,Maude Landreville <> Maude Laudreville,near_duplicate_names_same_event,similarity=0.941
LOW,2008,2008_pro_kicker_windchill,The 2008 Pro Kicker Windchill,,,Luc Legault <> Luc Legeault,near_duplicate_names_same_event,similarity=0.957
LOW,2008,2008_pro_kicker_windchill,The 2008 Pro Kicker Windchill,,,Maude Landreville <> Maude Laudreville,near_duplicate_names_same_event,similarity=0.941
LOW,2008,2008_pro_kicker_windchill,The 2008 Pro Kicker Windchill,,,Russell Arsenault <> Russell Arseneault,near_duplicate_names_same_event,similarity=0.971
LOW,2008,2008_rnh_contest,RNH Contest 2008,,,Eric Fontenau <> Eric Fonteneau,near_duplicate_names_same_event,similarity=0.963
LOW,2008,2008_southeastern,Southeastern Net Championships,,,Chris Seibert <> Chris Siebert,near_duplicate_names_same_event,similarity=0.923
LOW,2008,2008_southern,2008 Southern Regional Footbag Championships,,,Garry Gaman <> Garry Gamon,near_duplicate_names_same_event,similarity=0.909
LOW,2008,2008_turku,9th Annual Turku Open,,,Vesa Ruuskaanen <> Vesa Ruuskanen,near_duplicate_names_same_event,similarity=0.966
LOW,2008,2008_usopen_portland,U.S. Open Footbag Championships,,,Chris Seibert <> Chris Siebert,near_duplicate_names_same_event,similarity=0.923
LOW,2008,2008_windy_city,The 2008 Windy City Cup,,,Elliot Johns <> Elliott Johns,near_duplicate_names_same_event,similarity=0.960
LOW,2008,2008_windy_city,The 2008 Windy City Cup,,,Mike Bellman <> Mike Bellmen,near_duplicate_names_same_event,similarity=0.917
LOW,2008,2008_worlds_prague,2008 IFPA WORLD FOOTBAG CHAMPIONSHIPS,,,Damian Gielnicki <> Damian Gielnicky,near_duplicate_names_same_event,similarity=0.938
LOW,2008,2008_worlds_prague,2008 IFPA WORLD FOOTBAG CHAMPIONSHIPS,,,Gosia Nycz <> Gozia Nycz,near_duplicate_names_same_event,similarity=0.900
LOW,2008,2008_worlds_prague,2008 IFPA WORLD FOOTBAG CHAMPIONSHIPS,,,Liza Tikhomirova <> Yulia Tikhomirova,near_duplicate_names_same_event,similarity=0.909
LOW,2008,2008_worlds_prague,2008 IFPA WORLD FOOTBAG CHAMPIONSHIPS,,,Sergey Kozlov <> Sergey Kozlow,near_duplicate_names_same_event,similarity=0.923
LOW,2009,2009_akisphere,"The AkiSphere 2009, presented by AKIQ (Montreal Net)",,,Jean François Bélanger <> Jean-François Bélanger,near_duplicate_names_same_event,similarity=0.955
LOW,2009,2009_akisphere,"The AkiSphere 2009, presented by AKIQ (Montreal Net)",,,Luc Legault <> Luc Legeault,near_duplicate_names_same_event,similarity=0.957
LOW,2009,2009_akisphere,"The AkiSphere 2009, presented by AKIQ (Montreal Net)",,,Maude Landreville <> Maude Laudreville,near_duplicate_names_same_event,similarity=0.941
LOW,2009,2009_east_coast,2009 East-Coast Footbag Championships,,,Luc Legault <> Luc Legeault,near_duplicate_names_same_event,similarity=0.957
LOW,2009,2009_eurochamp_strzelin,11th Annual IFPA European Footbag Championships - Strzelin,,,Ma gorzata Nycz <> Małgorzata Nycz,near_duplicate_names_same_event,similarity=0.933
LOW,2009,2009_french,2009 French Footbag Championships,,,Lisa Amengual <> Lisa Amenguale,near_duplicate_names_same_event,similarity=0.963
LOW,2009,2009_funtastik_summer,Funtastik Summer Classic,,,J Hankins <> Jim Hankins,near_duplicate_names_same_event,similarity=0.900
LOW,2009,2009_german,German Footbag Championships 2009,,,Phillip Schaefer <> philipp schaefer,near_duplicate_names_same_event,similarity=0.938
LOW,2009,2009_green_chaos,2009 Green Cup Presented by Chaos,,,Chris Seibert <> Chris Siebert,near_duplicate_names_same_event,similarity=0.923
LOW,2009,2009_green_chaos,2009 Green Cup Presented by Chaos,,,Luc Legault <> Luc Legeault,near_duplicate_names_same_event,similarity=0.957
LOW,2009,2009_helsinki,Helsinki Open 2009,,,Jesse Ruotsalainen <> Jesse Ruotsolainen,near_duplicate_names_same_event,similarity=0.944
LOW,2009,2009_jfk_jyvaskyla_2,JFK Net Battle,,,Jesse Ruotsalainen <> Jesse Ruotsolainen,near_duplicate_names_same_event,similarity=0.944
LOW,2009,2009_jfk_jyvaskyla_2,JFK Net Battle,,,Ville Laakso <> Ville Laasko,near_duplicate_names_same_event,similarity=0.917
LOW,2009,2009_mud_island_belt,"""The Mud Island Belt"" 2009 presented by Memphis Footworks",,,Chris Seibert <> Chris Siebert,near_duplicate_names_same_event,similarity=0.923
LOW,2009,2009_mud_island_belt,"""The Mud Island Belt"" 2009 presented by Memphis Footworks",,,Jeremey Mirken <> Jeremy Mirken,near_duplicate_names_same_event,similarity=0.963
LOW,2009,2009_phoenix,Phoenix Open 2009,,,Chris Seibert <> Chris Siebert,near_duplicate_names_same_event,similarity=0.923
LOW,2009,2009_polish,Polish Footbag Championships 2009,,,Piotr Baltrukiewicz <> Piotr Bałtrukiewicz,near_duplicate_names_same_event,similarity=0.947
LOW,2009,2009_prague,Prague Net Open,,,Antonio Fritch <> Antonio Fritsch,near_duplicate_names_same_event,similarity=0.966
LOW,2009,2009_prague,Prague Net Open,,,Piotr Kosciekny <> Piotr Koscielny,near_duplicate_names_same_event,similarity=0.933
LOW,2009,2009_rnh_contest,RNH Contest 2009,,,Grischa Tellenbach <> Grischa Tellenbach I,near_duplicate_names_same_event,similarity=0.947
LOW,2009,2009_rnh_contest,RNH Contest 2009,,,Guillaume Degat <> Guillaume Degat I,near_duplicate_names_same_event,similarity=0.938
LOW,2009,2009_rnh_contest,RNH Contest 2009,,,Julia Tikhomirova <> Yulia Tikhomirova,near_duplicate_names_same_event,similarity=0.941
LOW,2009,2009_rnh_contest,RNH Contest 2009,,,Nicolas De Zeeuw <> Nicolas De Zeeuw II,near_duplicate_names_same_event,similarity=0.914
LOW,2009,2009_rnh_contest,RNH Contest 2009,,,Yoann Vinchon <> Yoann Vinchon I,near_duplicate_names_same_event,similarity=0.929
LOW,2009,2009_rnh_contest,RNH Contest 2009,,,Yulia Tikhomirova <> Yulia Tikhomirova I,near_duplicate_names_same_event,similarity=0.944
LOW,2009,2009_texas_statewide,Texas Statewide 2009,,,Chris Seibert <> Chris Siebert,near_duplicate_names_same_event,similarity=0.923
LOW,2009,2009_todexon_10,Todexon 10,,,Marcus Hemmer <> Markus Hemmer,near_duplicate_names_same_event,similarity=0.923
LOW,2009,2009_todexon_10,Todexon 10,,,Slava Sidorin <> Slawa Sidorin,near_duplicate_names_same_event,similarity=0.923
LOW,2009,2009_turku,Turku Open 2009,,,Jesse Ruotsalainen <> Jesse Ruotsolainen,near_duplicate_names_same_event,similarity=0.944
LOW,2009,2009_usopen_portland,2009 U.S. Open Footbag Net Championships,,,Alexis Deschenes <> Alexis Deschennes,near_duplicate_names_same_event,similarity=0.970
LOW,2009,2009_vancouver,22nd Annual Vancouver Open Footbag Tournament,,,Chris Seibert <> Chris Siebert,near_duplicate_names_same_event,similarity=0.923
LOW,2009,2009_vancouver,22nd Annual Vancouver Open Footbag Tournament,,,Jody Rusnack <> Jody Rusnak,near_duplicate_names_same_event,similarity=0.957
LOW,2009,2009_vancouver,22nd Annual Vancouver Open Footbag Tournament,,,Marek Sobczyk <> Marek Sobezyk,near_duplicate_names_same_event,similarity=0.923
LOW,2009,2009_worlds_berlin,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,,,Ale Pelko <> Ales Pelko,near_duplicate_names_same_event,similarity=0.947
LOW,2009,2009_worlds_berlin,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,,,Errol Stryker <> Erroll Stryker,near_duplicate_names_same_event,similarity=0.963
LOW,2009,2009_worlds_berlin,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,,,Jesse Ruotsalainen <> Jesse Ruotsolainen,near_duplicate_names_same_event,similarity=0.944
LOW,2009,2009_worlds_berlin,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,,,Julia Tikhomirova <> Yulia Tikhomirova,near_duplicate_names_same_event,similarity=0.941
LOW,2009,2009_worlds_berlin,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,,,Luc Legault <> Luc Legeault,near_duplicate_names_same_event,similarity=0.957
LOW,2009,2009_worlds_berlin,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,,,Maude Landreville <> Maude Laudreville,near_duplicate_names_same_event,similarity=0.941
LOW,2009,2009_worlds_berlin,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,,,Micha Ostrowski <> Michal Ostrowski,near_duplicate_names_same_event,similarity=0.968
LOW,2009,2009_worlds_berlin,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,,,Samuel Hufschmid <> Samuel Hufschmidt,near_duplicate_names_same_event,similarity=0.970
LOW,2009,2009_worlds_berlin,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,,,Ville Laakso <> Ville Laasko,near_duplicate_names_same_event,similarity=0.917
LOW,2009,2009_zocha,Zocha Jam 2009,,,Piotr Baltrukiewicz <> Piotr Bałtrukiewicz,near_duplicate_names_same_event,similarity=0.947
LOW,2010,2010_1era_copa_venezuela,1era COPA VENEZUELA,,,Oscar Loreto <> Oscar Loretto,near_duplicate_names_same_event,similarity=0.960
LOW,2010,2010_campeonato_suramericano_de,4to Campeonato Suramericano de Footbag,,,Oscar Loreto <> Oscar Loretto,near_duplicate_names_same_event,similarity=0.960
LOW,2010,2010_de_france_de,11e Open de France de Footbag,,,Julia Tikhomirova <> Yulia Tikhomirova,near_duplicate_names_same_event,similarity=0.941
LOW,2010,2010_de_france_de,11e Open de France de Footbag,,,Julien Apollonio <> Julien Appolonio,near_duplicate_names_same_event,similarity=0.938
LOW,2010,2010_de_france_de,11e Open de France de Footbag,,,Renato Zülli <> Renatto Zülli,near_duplicate_names_same_event,similarity=0.960
LOW,2010,2010_eurochamp_brussels,12th Annual IFPA European Footbag Championships - Brussels,,,Hirsto Marev <> Hristo Marev,near_duplicate_names_same_event,similarity=0.917
LOW,2010,2010_eurochamp_brussels,12th Annual IFPA European Footbag Championships - Brussels,,,Micha Biarda <> Michal Biarda,near_duplicate_names_same_event,similarity=0.960
LOW,2010,2010_eurochamp_brussels,12th Annual IFPA European Footbag Championships - Brussels,,,Robin Pchel <> Robin Puchel,near_duplicate_names_same_event,similarity=0.957
LOW,2010,2010_finnish,Finnish Footbag Championships,,,Vesa Ruuskaanen <> Vesa Ruuskanen,near_duplicate_names_same_event,similarity=0.966
LOW,2010,2010_finnish,Finnish Footbag Championships,,,Ville Laakso <> Ville Laasko,near_duplicate_names_same_event,similarity=0.917
LOW,2010,2010_footbagjam_warsaw,7th Annual Wilanow Footbag Open 2010,,,Jakub Grabarczyk <> Kuba Grabarczyk,near_duplicate_names_same_event,similarity=0.903
LOW,2010,2010_footcamp,Footcamp 2010,,,Oscar Loreto <> Oscar Loretto,near_duplicate_names_same_event,similarity=0.960
LOW,2010,2010_frankfurt_anniversary,Frankfurt Footbag 10th Anniversary Jam,,,Max Gerhard <> Max Gerhardt,near_duplicate_names_same_event,similarity=0.957
LOW,2010,2010_funtastik_summer,Funtastik Summer Classic,,,J Solonoski <> Joe Solonoski,near_duplicate_names_same_event,similarity=0.917
LOW,2010,2010_funtastik_summer,Funtastik Summer Classic,,,Ken Somolino <> Ken Somolinos,near_duplicate_names_same_event,similarity=0.960
LOW,2010,2010_funtastik_summer,Funtastik Summer Classic,,,R McCloskey <> Rob McCloskey,near_duplicate_names_same_event,similarity=0.917
LOW,2010,2010_german,12th Annual German Footbag Championships,,,Stephan Rautenberg <> Stephan Rauthenberg,near_duplicate_names_same_event,similarity=0.973
LOW,2010,2010_green_chaos,2010 Green Cup Presented by Chaos,,,Oliver <> Olivier,near_duplicate_names_same_event,similarity=0.923
LOW,2010,2010_mud_island_belt,2010 Mud Island Belt Presented by Memphis Footworks,,,Jeremy Mirken <> Jermey Mirken,near_duplicate_names_same_event,similarity=0.923
LOW,2010,2010_nyfa_symposium,4th Annual NYFA Freestyle and Net Symposium,,,Aaron Hunsberger <> Aaron Hunsburger,near_duplicate_names_same_event,similarity=0.938
LOW,2010,2010_nyfa_symposium,4th Annual NYFA Freestyle and Net Symposium,,,Mark Hunsberger <> Mark Hunsburger,near_duplicate_names_same_event,similarity=0.933
LOW,2010,2010_nyfa_symposium,4th Annual NYFA Freestyle and Net Symposium,,,Vince Bradley <> Vincent Bradley,near_duplicate_names_same_event,similarity=0.929
LOW,2010,2010_rnh_contest,RNH Contest 2010,,,David Kaufmann <> David Kaufmann O,near_duplicate_names_same_event,similarity=0.933
LOW,2010,2010_rnh_contest,RNH Contest 2010,,,Jonas Thull <> Jonas Thull I,near_duplicate_names_same_event,similarity=0.917
LOW,2010,2010_rnh_contest,RNH Contest 2010,,,Justin Eichenlaub <> Justin Eichenlaub I,near_duplicate_names_same_event,similarity=0.944
LOW,2010,2010_swiss,10th Swiss Footbag Championships,,,Julien Apollonio <> Julien Appolonio,near_duplicate_names_same_event,similarity=0.938
LOW,2010,2010_t_chira_copa,Footbag Táchira Cup (Copa Tachira),,,Arturo Pi ango <> Arturo Pińango,near_duplicate_names_same_event,similarity=0.929
LOW,2010,2010_t_chira_copa,Footbag Táchira Cup (Copa Tachira),,,Oscar Loreto <> Oscar Loretto,near_duplicate_names_same_event,similarity=0.960
LOW,2010,2010_usopen_portland,2010 U.S. Open Footbag Net Championships,,,Annaleissa Cohen <> Anneleissa Cohen,near_duplicate_names_same_event,similarity=0.938
LOW,2010,2010_worlds_oakland,31st IFPA WORLD FOOTBAG CHAMPIONSHIPS,,,Geneviève Bousquet <> Genevičve Bousquet,near_duplicate_names_same_event,similarity=0.944
LOW,2010,2010_worlds_oakland,31st IFPA WORLD FOOTBAG CHAMPIONSHIPS,,,Jean-Francois Blanger <> Jean-Franois Blanger,near_duplicate_names_same_event,similarity=0.976
LOW,2010,2010_worlds_oakland,31st IFPA WORLD FOOTBAG CHAMPIONSHIPS,,,Sbastien Duchesne <> Sebastien Duchesne,near_duplicate_names_same_event,similarity=0.971
LOW,2010,2010_wsf_mistrzostwa_pragi,WSF Mistrzostwa Pragi w Grze w Zoske,,,Jakub Grabarczyk <> Kuba Grabarczyk,near_duplicate_names_same_event,similarity=0.903
LOW,2010,2010_wsf_mistrzostwa_pragi,WSF Mistrzostwa Pragi w Grze w Zoske,,,Micha Klimczak <> Michal Klimczak,near_duplicate_names_same_event,similarity=0.966
LOW,2010,2010_wsf_mistrzostwa_pragi,WSF Mistrzostwa Pragi w Grze w Zoske,,,Piotr Baltrukiewicz <> Piotr Bałtrukiewicz,near_duplicate_names_same_event,similarity=0.947
LOW,2010,2010_wsf_mistrzostwa_pragi,WSF Mistrzostwa Pragi w Grze w Zoske,,,Rafa Andryka <> Rafal Andryka,near_duplicate_names_same_event,similarity=0.960
LOW,2010,2010_wsf_mistrzostwa_pragi,WSF Mistrzostwa Pragi w Grze w Zoske,,,Tomasz Kociolkowski <> Tomasz Kociołkowski,near_duplicate_names_same_event,similarity=0.947
LOW,2010,2010_zocha,Zocha Jam 2010,,,Maciej Samborowski <> Maciej Samoborowski,near_duplicate_names_same_event,similarity=0.973
LOW,2010,2010_zocha,Zocha Jam 2010,,,Piotr Baltrukiewicz <> Piotr Bałtrukiewicz,near_duplicate_names_same_event,similarity=0.947
LOW,2011,2011_akisphere,"The AkiSphere 2011, presented by AKIQ",,,Jean François Bélanger <> Jean-Francois Bélanger,near_duplicate_names_same_event,similarity=0.909
LOW,2011,2011_campeonato_suramericano_de,5to Campeonato Suramericano de Footbag,,,Oscar Loreto <> Oscar Loretto,near_duplicate_names_same_event,similarity=0.960
LOW,2011,2011_copa_ciencias,2da Copa Ciencias,,,Oscar Loreto <> Oscar Loretto,near_duplicate_names_same_event,similarity=0.960
LOW,2011,2011_copa_pro,3ra Copa X-PRO,,,Astrid Archila <> Astrid Archiva,near_duplicate_names_same_event,similarity=0.929
LOW,2011,2011_copa_pro,3ra Copa X-PRO,,,Oscar Loreto <> Oscar Loretto,near_duplicate_names_same_event,similarity=0.960
LOW,2011,2011_copa_t_chira,3ra Copa Táchira de Footbag,,,Arturo Pi ango <> Arturo Pińango,near_duplicate_names_same_event,similarity=0.929
LOW,2011,2011_copa_t_chira,3ra Copa Táchira de Footbag,,,Oscar Loreto <> Oscar Loretto,near_duplicate_names_same_event,similarity=0.960
LOW,2011,2011_de_france_de,12e Open de France de Footbag,,,Ale Pelko <> Ales Pelko,near_duplicate_names_same_event,similarity=0.947
LOW,2011,2011_eastregion,2011 East Coast Footbag Championships,,,Mark Hunsberger <> Mark Hunsburger,near_duplicate_names_same_event,similarity=0.933
LOW,2011,2011_eurochamp_madrid,13th Annual IFPA European Footbag Championships,,,Micha Klimczak <> Michal Klimczak,near_duplicate_names_same_event,similarity=0.966
LOW,2011,2011_eurochamp_madrid,13th Annual IFPA European Footbag Championships,,,Micha Rog <> Michal Rog,near_duplicate_names_same_event,similarity=0.947
LOW,2011,2011_eurochamp_madrid,13th Annual IFPA European Footbag Championships,,,Piotrek Koscielny <> Piotrek Koscienlny,near_duplicate_names_same_event,similarity=0.971
LOW,2011,2011_eurochamp_madrid,13th Annual IFPA European Footbag Championships,,,Rafal Kaleta <> Rafał Kaleta,near_duplicate_names_same_event,similarity=0.917
LOW,2011,2011_finnish,Finnish Footbag Championships,,,Vesa Ruuskaanen <> Vesa Ruuskanen,near_duplicate_names_same_event,similarity=0.966
LOW,2011,2011_finnish,Finnish Footbag Championships,,,Ville Laakso <> Ville Laasko,near_duplicate_names_same_event,similarity=0.917
LOW,2011,2011_footbagjam_lausanne,10 years Pieds à Gilles - 7th Swiss Footbag Open,,,Julien Apollonio <> Julien Appolonio,near_duplicate_names_same_event,similarity=0.938
LOW,2011,2011_footbagjam_lausanne,10 years Pieds à Gilles - 7th Swiss Footbag Open,,,Renato Zülli <> Renatto Zülli,near_duplicate_names_same_event,similarity=0.960
LOW,2011,2011_footbagjam_lausanne,10 years Pieds à Gilles - 7th Swiss Footbag Open,,,Vlad Eskanasy <> Vlad Eskenasy,near_duplicate_names_same_event,similarity=0.923
LOW,2011,2011_french,French Footbag Championships 2011,,,Wilfrid Vincendeau <> Wilfried Vincendeau,near_duplicate_names_same_event,similarity=0.973
LOW,2011,2011_german,13th Annual German Footbag Championships,,,Jan Brekkle <> Jan Brekle,near_duplicate_names_same_event,similarity=0.952
LOW,2011,2011_german,13th Annual German Footbag Championships,,,Joschka Sebrandtke <> Joschka Sebrantke,near_duplicate_names_same_event,similarity=0.971
LOW,2011,2011_german,13th Annual German Footbag Championships,,,Michael Lamberjohann <> Michiael Lamberjohann,near_duplicate_names_same_event,similarity=0.976
LOW,2011,2011_german,13th Annual German Footbag Championships,,,Robin Puchel <> Robin Pžchel,near_duplicate_names_same_event,similarity=0.917
LOW,2011,2011_german,13th Annual German Footbag Championships,,,Stephan Rautenberg <> Stephan Rauthenberg,near_duplicate_names_same_event,similarity=0.973
LOW,2011,2011_green_chaos,2011 Green Cup Presented by Chaos,,,E.J. Gammage <> EJ Gammage,near_duplicate_names_same_event,similarity=0.909
LOW,2011,2011_green_chaos,2011 Green Cup Presented by Chaos,,,Luc Legault <> Luc Legeault,near_duplicate_names_same_event,similarity=0.957
LOW,2011,2011_jfk,JFK Net Battle,,,Vesa Ruuskaanen <> Vesa Ruuskanen,near_duplicate_names_same_event,similarity=0.966
LOW,2011,2011_paris_battle,Paris Net Battle 2011,,,Roman Belozerov <> Roman Belozerovin,near_duplicate_names_same_event,similarity=0.938
LOW,2011,2011_polish,11th Annual Polish Footbag Championships 2011,,,Krzystof Sobotka <> Krzysztof Sobótka,near_duplicate_names_same_event,similarity=0.909
LOW,2011,2011_polish,11th Annual Polish Footbag Championships 2011,,,Mchal Biarda <> Michal Biarda,near_duplicate_names_same_event,similarity=0.960
LOW,2011,2011_texas_state,Texas State Footbag Championships 2011,,,Ariel Santesteban <> Ariel Santetesteban,near_duplicate_names_same_event,similarity=0.944
LOW,2011,2011_turku,Turku Open,,,Ville Laakso <> Ville Laasko,near_duplicate_names_same_event,similarity=0.917
