event_id,division_canon,parsed_places,parsed_max_place
972427576,Phat Trick Contest Winner,1,1
972427576,Routines Intermediate Freestyle,12,12
972427576,Routines Open Freestyle,5,5
972427576,Shred Contest,15,15
973573676,Mens Open Freestyle,2,2
973573676,Solo Consec's,2,2
973573676,Team Consec's,2,2
973573676,Team Distance Pass,2,2
973573676,Women's Freestyle,2,2
974683678,Intermediate Shred,14,13
977260894,Doubles Net,4,4
977260894,Singles Net,4,4
978967004,Intermediate Freestyle,3,3
978967004,Intermediate Singles Net,5,6
978967004,Open 35 Sec. Shred,5,5
978967004,Open Big 3 Tricks,3,3
978967004,Open Doubles Net,9,9
978967004,Open Freestyle,4,4
978967004,Open Singles Net,13,13
979089216,45 Second Shred,1,5
979089216,Intermediate 45 Second Shred,5,5
979089216,Intermediate Sick 10 Trick,5,4
979089216,Open 45 Second Shred,4,4
979089216,Open Sick 10 Trick,4,4
979089216,Sick 10 Trick,1,4
979334083,Intermediate Doubles Net,3,3
979334083,Intermediate Singles Freestyle,7,7
979334083,Intermediate Singles Net,6,6
979334083,Open Doubles Net,15,15
979334083,Open Freestyle Shred Contest,18,18
979334083,Open Golf,4,4
979334083,Open Mixed Doubles Net,8,8
979334083,Open Singles Freestyle,13,11
979334083,Open Singles Net,20,20
979334083,Women's Doubles Net,4,4
979334083,Women's Singles Freestyle,4,4
979334083,Women's Singles Net,7,7
979816633,Doubles,4,4
979816633,Man's Single,6,6
979816633,Women's Single,4,4
980502839,European Doubles Freestyle,3,3
980502839,European Doubles Net,3,3
980502839,European Freestyle,3,3
980502839,European Singles Net,3,3
980502839,Intermediate Doubles Net,3,3
980502839,Intermediate Freestyle,8,8
980502839,Intermediate Singles Net,3,3
980502839,Open Doubles Freestyle,4,4
980502839,Open Doubles Net,3,3
980502839,Open Singles Freestyle,8,8
980502839,Open Singles Net,3,3
980502839,Women,3,3
980969461,Intermediate Doubles Net,6,6
980969461,Intermediate Golf,3,3
980969461,Intermediate Singles Freestyle,21,21
980969461,Intermediate Singles Net,14,14
980969461,Open Doubles Distance One-Pass,6,6
980969461,Open Doubles Freestyle,6,6
980969461,Open Doubles Net,26,26
980969461,Open Golf,3,3
980969461,Open Mixed Doubles Freestyle,5,5
980969461,Open Mixed Doubles Net,12,11
980969461,Open Shred 30,3,3
980969461,Open Singles Freestyle,29,26
980969461,Open Singles Net,35,32
980969461,Open Timed Consecutives,5,5
980969461,Women's Doubles Distance One-Pass,2,2
980969461,Women's Doubles Net,6,6
980969461,Women's Golf,2,2
980969461,Women's Shred 30,3,3
980969461,Women's Singles Freestyle,3,3
980969461,Women's Singles Net,10,9
980969461,Women's Timed Consecutives,3,3
981129410,Intermediate Doubles Net,2,3
981129410,Intermediate Doubles Net Results,1,1
981129410,Intermediate Freestyle,4,5
981129410,Intermediate Golf,1,1
981129410,Intermediate Singles Net,5,5
981129410,Novice Doubles Net,3,3
981129410,Novice Freestyle,9,9
981129410,Novice Golf,2,2
981129410,Novice Singles Net,4,4
981129410,Open Doubles Net,7,7
981129410,Open Freestyle,3,4
981129410,Open Golf,4,4
981129410,Open Singles Net,10,10
981560223,Intermediate Doubles Net,1,1
981560223,Intermediate Singles Net,4,5
981560223,Mens Open Freestyle,13,9
981560223,Open Doubles Net,5,5
981560223,Women's Open Frestyle,7,8
984694623,Intermediate Freestyle - Routines,8,8
984694623,Open Freestyle - Routines,10,10
984694623,Open Sick 10,5,5
988325277,Intermediate Freestyle,9,9
988434364,Intermediate Freestyle,5,4
988434364,Intermediate Singles Net,4,4
988434364,Intermediate Timed Consecs,2,2
988434364,Mixed Doubles Net,5,5
988434364,Novice Singles Net,3,3
988434364,Open Doubles Net,5,5
988434364,Open Freestyle,5,5
988434364,Open Golf,8,7
988434364,Open Singles Net,10,9
988434364,Open Timed Consecs,4,4
988434364,Women's Doubles Net,2,2
988434364,Women's Singles Net,3,3
989875090,30 Second Shred,5,3
989875090,Novice Circle Shred Contest,2,2
989875090,Sick 2 Big Combo,1,1
989875090,Sick 4,2,2
9901155,Singles Freestyle,2,2
9901155,Team Freestyle,2,2
9904297,Advanced Doubles,1,1
9904297,Advanced Singles,2,1
9904297,Doubles Ultra,1,1
9904297,Freestyle Singles,1,1
9904297,Mixed Doubles,1,1
9904297,Open Doubles,1,1
9904297,Open Singles,2,1
9904297,Open Singles Consecutive,1,1
9904297,Open Team,1,1
9904297,Singles Consecutive,1,1
9904297,Singles Ultra,1,1
9904297,Team Freestyle,1,1
9904297,Women's Doubles,4,1
9904297,Women's Freestyle,1,1
9904297,Women's Singles,2,1
990512631,Doubles Net,8,8
990512631,Freestyle,8,8
990512631,Singles Net,8,8
9905304,Open Doubles,1,1
9905304,Open Singles,1,1
990626988,Results Freestyle Man,7,6
990905420,Intermediate Doubles,3,3
990905420,Intermediate Singles,4,4
990905420,Mixed Doubles,4,4
990905420,Open Doubles,12,12
990905420,Open Golf Par = 62,5,5
990905420,Open Singles,16,15
990905420,Women's Golf,3,3
991285803,Intermediate Singles,2,2
991285803,Novice Singles,3,3
991285803,Open Doubles,14,14
991285803,Open Singles,21,19
991757909,Amateur Freestyle,6,6
991757909,Amateur Golf,4,4
991757909,Best Bag Golf-,2,2
991757909,Intermediate Doubles Net,3,3
991757909,Intermediate Net,4,4
991757909,Novice Doubles Net,3,3
991757909,Novice Net,4,4
991757909,Pro Doubles Net,4,4
991757909,Pro Golf,4,4
991757909,Pro Single Net,5,5
991757909,Pro Singles Freestyle,5,5
991757909,Team Freestyle,3,3
9918278,Advanced Doubles,1,1
9918278,Advanced Singles,1,1
9918278,Open Doubles,1,1
9918278,Open Singles,1,1
9918278,Ultra Doubles,1,1
9918278,Women's Open Singles,2,2
9924417,Advanced Singles,1,1
9924417,Freestyle Singles,1,1
9924417,Open Doubles,1,1
9924417,Open Singles,1,1
9924417,Singles Consecutive,1,1
9924417,Team Freestyle,1,1
9924417,Women's Singles,1,1
992517335,Guiltless Ironman,1,1
992517335,Shred:30,12,12
992517335,Sick 5,10,12
992517335,Tiltless Ironman,1,1
9928572,Advanced Doubles,1,1
9928572,Advanced Singles,1,1
9928572,Freestyle,3,3
9928572,Mixed Doubles,1,1
9928572,Open Doubles,1,1
9928572,Open Singles,1,1
9928572,Women's Doubles,1,1
9928572,Women's Singles,1,1
9934528,Open Freestyle,1,1
9940469,Beginner Singles Net,2,2
9940469,Open Doubles Net,2,2
9940469,Open Singles Consecutive,2,2
9940469,Open Singles Net,2,2
9940469,Unknown,2,2
9958186,Intermediate Doubles Net,1,1
9958186,Intermediate Singles Net,1,1
9958186,Open Doubles Net,2,2
9958186,Open Freestyle Doubles,1,1
9958186,Open Freestyle Singles,2,2
9958186,Open Singles Net,2,2
9958186,Singles Consecutive,2,2
996293200,Doubles Freestyle,4,4
996293200,Singles 5 Minute Timed Kicking,3,3
996293200,Singles Freestyle,10,10
996678489,Intermediate Single & Double Freestyle,6,6
996678489,Open Single Freestyle,6,6
9966902,Advanced Doubles,1,1
9966902,Advanced Singles,1,1
9966902,Intermediate Singles,1,1
9966902,Novice Singles,1,1
9966902,Open Doubles,1,1
9966902,Singles Consecutive,1,1
9966902,Team Freestyle,1,1
9966902,Women's Consecutive,1,1
9966902,Women's Singles,1,1
9972848,Doubles Consecutive,1,1
9972848,Intermediate Singles Net,2,2
9972848,Open Doubles Net,2,2
9972848,Open Singles Net,2,2
9972848,Singles Consecutive,2,2
9972848,Women's Open Singles Net,2,2
9980521,Advanced Freestyle,2,2
9980521,Advanced Singles,1,1
9980521,Open Doubles,1,1
9980521,Open Singles,2,2
9980521,Singles Consecutive,2,2
9984533,Singles Freestyle,2,2
9984533,Team Freestyle,2,2
9992129,Freestyle Singles,1,1
9992129,Open Doubles,1,1
9992129,Open Singles,1,1
9992129,Women's Singles,1,1
9998504,Advanced Singles,1,1
9998504,Freestyle Singles,1,1
9998504,Open Doubles,1,1
9998504,Open Singles,1,1
9998504,Team Freestyle,1,1
9998504,Women's Singles,1,1
999985344,Footbag Freestyle Overall,21,13
999985344,Footbag Net Estonia,5,4
999985344,Footbag Net Overall,9,9
