qc_rule,qc_detail,event_id,year,division_canon,place,person_canon,norm
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1417958417,2015,Open Mixed Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1417958417,2015,Open Mixed Doubles Net,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1417958417,2015,Open Mixed Doubles Net,4,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1417958417,2015,Open Mixed Doubles Net,5,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1417958417,2015,Open Mixed Doubles Net,6,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1417958417,2015,Open Mixed Doubles Net,7,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1418127354,2015,Open Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1418127354,2015,Open Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1418127354,2015,Open Doubles Net,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1418127354,2015,Open Doubles Net,4,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1418127354,2015,Open Doubles Net,5,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1418127354,2015,Open Doubles Net,6,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1418127354,2015,Open Doubles Net,7,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1418127354,2015,Open Doubles Net,8,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1418127354,2015,Open Doubles Net,9,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1418127354,2015,Open Doubles Net,10,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1418127354,2015,Open Doubles Net,11,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1418127354,2015,Open Doubles Net,12,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1418127354,2015,Open Doubles Net,13,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1418127354,2015,Open Doubles Net,14,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1418127354,2015,Open Doubles Net,15,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1418127354,2015,Open Doubles Net,16,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1418127354,2015,Open Mixed Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1418127354,2015,Open Mixed Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1418127354,2015,Open Mixed Doubles Net,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1418127354,2015,Open Mixed Doubles Net,4,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1418127354,2015,Open Mixed Doubles Net,5,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1418127354,2015,Open Mixed Doubles Net,6,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Doubles Net,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Doubles Net,4,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Doubles Net,5,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Doubles Net,6,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Doubles Net,7,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Doubles Net,8,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Doubles Net,9,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Doubles Net,10,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Doubles Net,11,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Doubles Net,12,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Doubles Net,13,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Doubles Net,14,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Doubles Net,15,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Doubles Net,16,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Doubles Net,17,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Doubles Net,18,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Mixed Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Mixed Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Mixed Doubles Net,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Mixed Doubles Net,4,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1420195881,2015,Open Mixed Doubles Net,5,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1421069713,2015,Open Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1421069713,2015,Open Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1421069713,2015,Open Doubles Net,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1421271111,2015,Open Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1421271111,2015,Open Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1421271111,2015,Open Doubles Net,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1421271111,2015,Open Doubles Net,4,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1421271111,2015,Open Doubles Net,5,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1421271111,2015,Open Doubles Net,6,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1421271111,2015,Open Doubles Net,7,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1421271111,2015,Open Doubles Net,8,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1421271111,2015,Open Doubles Net,9,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1421271111,2015,Open Doubles Net,10,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1422386917,2015,Open Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1422386917,2015,Open Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1422386917,2015,Open Doubles Net,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1422386917,2015,Open Doubles Net,4,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1422386917,2015,Open Doubles Net,5,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1422386917,2015,Open Doubles Net,6,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1423020874,2015,Open Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1423020874,2015,Open Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1423020874,2015,Open Doubles Net,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1423020874,2015,Open Doubles Net,4,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1423020874,2015,Open Doubles Net,5,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1423020874,2015,Open Doubles Net,6,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1423020874,2015,Open Doubles Net,7,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1423020874,2015,Open Doubles Net,8,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1423020874,2015,Open Doubles Net,9,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1423020874,2015,Open Doubles Net,10,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1423020874,2015,Open Doubles Net,11,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1423020874,2015,Open Doubles Net,12,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1423020874,2015,Open Doubles Net,13,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1423020874,2015,Open Doubles Net,14,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1423020874,2015,Open Doubles Net,15,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1425372477,2015,Open Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1425372477,2015,Open Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1425372477,2015,Open Doubles Net,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1425372477,2015,Open Doubles Net,4,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1425372477,2015,Open Doubles Net,5,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1425372477,2015,Open Doubles Net,6,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1425372477,2015,Open Mixed Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1425372477,2015,Open Mixed Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1425372477,2015,Open Mixed Doubles Net,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1425372477,2015,Open Mixed Doubles Net,5,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1425372477,2015,Open Mixed Doubles Net,7,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1427144456,2015,Open Doubles Net,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1427144456,2015,Open Doubles Net,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1427144456,2015,Open Doubles Net,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1427144456,2015,Open Doubles Net,4,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1427144456,2015,Open Doubles Net,5,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1430582557,2015,Final Results Open Doubles,1,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1430582557,2015,Final Results Open Doubles,2,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1430582557,2015,Final Results Open Doubles,3,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1430582557,2015,Final Results Open Doubles,4,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1430582557,2015,Final Results Open Doubles,5,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1430582557,2015,Final Results Open Doubles,6,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1430582557,2015,Final Results Open Doubles,7,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1430582557,2015,Final Results Open Doubles,8,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1430582557,2015,Final Results Open Doubles,9,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1430582557,2015,Final Results Open Doubles,10,__NON_PERSON__,
V2_R05_PERSON_REPEATED_IN_DIVISION,same person appears multiple times in same event+division,1430582557,2015,Final Results Open Doubles,11,__NON_PERSON__,
