year,division_category,division_canon,place,competitor_type,person_canon,team_display_name,coverage_flag
1999,net,Women's Singles,1,player,Lisa McDaniel Jones,,complete
1999,net,Women's Singles,2,player,Amy Westberg,,complete
1999,net,Women's Singles,3,player,Tricia George,,complete
1999,net,Women's Singles,4,player,Tina Lewis,,complete
1999,net,Women's Singles Footbag Net,1,player,Lisa McDaniel Jones,,complete
1999,net,Women's Singles Footbag Net,2,player,Julie Symons,,complete
1999,net,Women's Singles Footbag Net,3,player,Jody Badger Welch,,complete
1999,net,Women's Singles Footbag Net,4,player,Amy Westberg,,complete
1999,net,Women's Singles Net,1,player,Lisa McDaniel Jones,,complete
1999,net,Women's Singles Net,1,player,Tina Lewis,,complete
1999,net,Women's Singles Net,1,player,Lisa McDaniel Jones,,complete
1999,net,Women's Singles Net,1,player,Tricia George,,complete
1999,net,Women's Singles Net,1,player,Kendall KIC,,complete
1999,net,Women's Singles Net,2,player,Julie Symons,,complete
1999,net,Women's Singles Net,2,player,Kelly Kelley,,complete
1999,net,Women's Singles Net,2,player,Evanne LaMarche,,complete
1999,net,Women's Singles Net,2,player,Lisa McDaniel Jones,,complete
1999,net,Women's Singles Net,2,player,Judy Prokopiak,,complete
1999,net,Women's Singles Net,3,player,Amy Westberg,,complete
1999,net,Women's Singles Net,3,player,Julie Symons,,complete
1999,net,Women's Singles Net,3,player,Julie Symons,,complete
1999,net,Women's Singles Net,3,player,Beth Whitehouse,,complete
1999,net,Women's Singles Net,4,player,Amy Westberg,,complete
1999,net,Women's Singles Net,4,player,Geneviève Bousquet,,complete
1999,net,Women's Singles Net,5,player,Becca English-Ross,,complete
1999,net,Women's Singles Net,5,player,Juliet Pendray,,complete
1999,net,Women's Singles Net,5,player,Tina Lewis,,complete
1999,net,Women's Singles Net,6,player,Amy Westberg,,complete
1999,net,Women's Singles Net,7,player,Ann Lasken,,complete
1999,net,Women's Singles Net,8,player,Kelly Kelley,,complete
1999,net,Women's Singles Net,9,player,Marilyn Demuy,,complete
1999,sideline,Advanced 5 Minute Timed Footbag Consecutive,1,player,Chris Eckley,,complete
1999,sideline,Advanced 5 Minute Timed Footbag Consecutive,2,player,Noah Wilson,,complete
1999,sideline,Advanced 5 Minute Timed Footbag Consecutive,3,player,François Leh,,complete
1999,sideline,Intermediate Consecutive Kicks,1,player,Ian Dubman,,complete
1999,sideline,Intermediate Consecutive Kicks,2,player,Brandon Finger,,complete
1999,sideline,Intermediate Consecutive Kicks,3,player,Ariel Santesteban,,complete
1999,sideline,Junior Consecutive Kicks,1,player,Jordan Hinojos,,complete
1999,sideline,Junior Consecutive Kicks,2,player,Alex Spears,,complete
1999,sideline,Novice Consecutives,1,player,Brad Watkins,,complete
1999,sideline,Novice Consecutives,2,player,Mark Schiltz,,complete
1999,sideline,Novice Consecutives,3,player,C.J. Zohrer,,complete
1999,sideline,Open 5 Minute Timed Footbag Consecutive,1,player,Tricia George,,complete
1999,sideline,Open 5 Minute Timed Footbag Consecutive,2,player,Becca English-Ross,,complete
1999,sideline,Open 5-Minute Timed Consecutives,1,player,Mark DeFilippo,,complete
1999,sideline,Open 5-Minute Timed Consecutives,2,player,Rick Bates,,complete
1999,sideline,Open 5-Minute Timed Consecutives,3,player,Bob Green,,complete
1999,sideline,Open 5-Minute Timed Consecutives,4,player,Yossarian Kelley,,complete
1999,sideline,Open Consecutive Kicks,1,player,James Roberts,,complete
1999,sideline,Open Consecutive Kicks,2,player,Matt Strong,,complete
1999,sideline,Open Consecutive Kicks,3,player,Derric Scalf,,complete
1999,sideline,Open Timed Consecutives,1,player,Derrick Fogle,,complete
1999,sideline,Open Timed Consecutives,2,player,Peter Shunny,,complete
1999,sideline,Open Timed Consecutives,3,player,Steve Smith,,complete
1999,sideline,Open Timed Consecutives,4,player,Marc Inzinger,,complete
1999,sideline,Open Timed Consecutives,5,player,Chard Cook,,complete
1999,sideline,Open Timed Consecutives,6,player,James Roberts,,complete
1999,sideline,Open Timed Consecutives,7,player,Matt Strong,,complete
1999,sideline,Open Timed Consecutives,8,player,Mark DeFilippo,,complete
1999,sideline,Open Timed Consecutives,9,player,Bob Green,,complete
1999,sideline,Open Timed Consecutives,10,player,Steve Richardson,,complete
1999,sideline,Open Timed Consecutives,12,player,Jim Pomey,,complete
1999,sideline,Women's Consecutive Kicks,1,player,Tina Lewis,,complete
1999,sideline,Women's Consecutive Kicks,2,player,Kelly Kelley,,complete
1999,sideline,Women's Timed Consecutives,1,player,Tricia George,,complete
1999,sideline,Women's Timed Consecutives,3,player,Jody Badger Welch,,complete
1999,sideline,Women's Timed Consecutives,4,player,Tina Lewis,,complete
1999,sideline,Women's Timed Consecutives,5,player,Kelly Kelley,,complete
1999,sideline,Women's Timed Consecutives,6,player,Melissa Schneider,,complete
1998,freestyle,45-Second Shred,1,player,Ryan Mulroney,,complete
1998,freestyle,45-Second Shred,2,player,Eric Wulff,,complete
1998,freestyle,45-Second Shred,3,player,Eric Windsor,,complete
1998,freestyle,45-Second Shred,4,player,John Leys,,complete
1998,freestyle,45-Second Shred,5,player,Richard Abshire,,complete
1998,freestyle,45-Second Shred,6,player,Sean Wingert,,complete
1998,freestyle,45-Second Shred,7,player,Brian Fournier,,complete
1998,freestyle,45-Second Shred,8,player,Chad Devlahovich,,complete
1998,freestyle,45-Second Shred,9,player,Ryan Sanders,,complete
1998,freestyle,45-Second Shred,10,player,Itay Kahaner,,complete
1998,freestyle,45-Second Shred,11,player,Adrian Verhoef,,complete
1998,freestyle,45-Second Shred,12,player,Spider Killick,,complete
1998,freestyle,45-Second Shred,13,player,Eric Soderstrom,,complete
1998,freestyle,Amateur Freestyle,1,player,Mike Collins,,complete
1998,freestyle,Amateur Freestyle,1,player,Jonathan Schneider,,complete
1998,freestyle,Amateur Freestyle,2,player,Kyle Baird,,complete
1998,freestyle,Amateur Freestyle,2,player,Steve Butler,,complete
1998,freestyle,Amateur Freestyle,3,player,Matt Baker,,complete
1998,freestyle,Amateur Freestyle,3,player,Melissa Schneider,,complete
1998,freestyle,Intermediate Footbag Freestyle,1,player,Tony Glick,,complete
1998,freestyle,Intermediate Footbag Freestyle,2,player,Mike Voightmann,,complete
1998,freestyle,Intermediate Freestyle,1,player,Eric Burgess,,complete
1998,freestyle,Intermediate Freestyle,1,player,Jeremy Keller Auburn,,complete
1998,freestyle,Intermediate Freestyle,1,player,Jan Zimmermann,,complete
1998,freestyle,Intermediate Freestyle,2,player,Brad Kaplan,,complete
1998,freestyle,Intermediate Freestyle,2,player,Andrew Drabek,,complete
1998,freestyle,Intermediate Freestyle,2,player,Ole Schnack,,complete
1998,freestyle,Intermediate Freestyle,3,player,Derric Scalf,,complete
1998,freestyle,Intermediate Freestyle,3,player,Tony Glick,,complete
1998,freestyle,Intermediate Freestyle,3,player,Lauri Ahonen,,complete
1998,freestyle,Intermediate Freestyle,4,player,Matt Strong,,complete
1998,freestyle,Intermediate Singles Freestyle,1,player,Brian Fournier,,complete
1998,freestyle,Intermediate Singles Freestyle,1,player,Derric Scalf,,complete
1998,freestyle,Intermediate Singles Freestyle,1,player,Eric Lardinois,,complete
1998,freestyle,Intermediate Singles Freestyle,2,player,Roy Newman,,complete
1998,freestyle,Intermediate Singles Freestyle,2,player,Reuben Cohn,,complete
1998,freestyle,Intermediate Singles Freestyle,2,player,Juho Vesa,,complete
1998,freestyle,Intermediate Singles Freestyle,3,player,Itay Kahaner,,complete
1998,freestyle,Intermediate Singles Freestyle,3,player,Avery McCombs,,complete
1998,freestyle,Intermediate Singles Freestyle,3,player,James Widman,,complete
1998,freestyle,Intermediate Singles Freestyle,4,player,Geoff Hand,,complete
1998,freestyle,Intermediate Singles Freestyle,4,player,Aaron De Glanville,,complete
1998,freestyle,Intermediate Singles Freestyle,5,player,Devin Harrison,,complete
1998,freestyle,Intermediate Singles Freestyle,6,player,Brian Fournier,,complete
1998,freestyle,Intermediate Singles Freestyle,7,player,Forest Schrodt,,complete
1998,freestyle,Intermediate Singles Freestyle,8,player,Jared Clorfeine,,complete
1998,freestyle,Intermediate Singles Freestyle,9,player,Cody Robertson,,complete
1998,freestyle,Open Footbag Freestyle,1,player,Scott Davidson,,complete
1998,freestyle,Open Footbag Freestyle,2,player,Justin Sexton,,complete
1998,freestyle,Open Footbag Freestyle,3,player,Mike Bellmen,,complete
1998,freestyle,Open Freestyle,1,player,Rick Reese,,complete
1998,freestyle,Open Freestyle,1,player,Mike Bellmen,,complete
1998,freestyle,Open Freestyle,2,player,Daryl Genz,,complete
1998,freestyle,Open Freestyle,2,player,Paul Heckel,,complete
1998,freestyle,Open Freestyle,2,player,Mike Bellmen,,complete
1998,freestyle,Open Freestyle,3,player,Tuan Vu,,complete
1998,freestyle,Open Freestyle,3,player,Jason Phillips,,complete
1998,freestyle,Open Freestyle,3,player,Corey Current,,complete
1998,freestyle,Open Freestyle,4,player,Kyle Crawford,,complete
1998,freestyle,Open Freestyle,5,player,James Roberts,,complete
1998,freestyle,Open Freestyle,6,player,Eliot Piltz Galán,,complete
1998,freestyle,Open Singles Freestyle,1,player,Eric Wulff,,complete
1998,freestyle,Open Singles Freestyle,1,player,Eric Wulff,,complete
1998,freestyle,Open Singles Freestyle,1,player,Eric Wulff,,complete
1998,freestyle,Open Singles Freestyle,2,player,Ryan Mulroney,,complete
1998,freestyle,Open Singles Freestyle,2,player,Tuan Vu,,complete
1998,freestyle,Open Singles Freestyle,2,player,Ryan Mulroney,,complete
1998,freestyle,Open Singles Freestyle,3,player,John Leys,,complete
1998,freestyle,Open Singles Freestyle,3,player,Ryan Mulroney,,complete
1998,freestyle,Open Singles Freestyle,3,player,Tuan Vu,,complete
1998,freestyle,Open Singles Freestyle,4,player,Carol Wedemeyer,,complete
1998,freestyle,Open Singles Freestyle,4,player,Daryl Genz,,complete
1998,freestyle,Open Singles Freestyle,5,player,Adrian Verhoef,,complete
1998,freestyle,Open Singles Freestyle,6,player,Ryan Sanders,,complete
1998,freestyle,Open Singles Freestyle,7,player,Red Fred Husted,,complete
1998,freestyle,Open Singles Freestyle,8,player,Richard Abshire,,complete
1998,freestyle,Pro Freestyle,1,player,Mika Koistinen,,complete
1998,freestyle,Pro Freestyle,2,player,Ilkka Malin,,complete
1998,freestyle,Pro Single Freestyle,1,player,Carol Wedemeyer,,complete
1998,freestyle,Pro Single Freestyle,2,player,Eric Wulff,,complete
1998,freestyle,Pro Single Freestyle,3,player,Peter Irish,,complete
1998,freestyle,Pro Single Freestyle,4,player,Greg Nelson,,complete
1998,freestyle,Women's Open Singles Freestyle,1,player,Carol Wedemeyer,,complete
1998,freestyle,Women's Open Singles Freestyle,1,player,Carol Wedemeyer,,complete
1998,freestyle,Women's Open Singles Freestyle,2,player,Samantha Conlon,,complete
1998,freestyle,Women's Open Singles Freestyle,2,player,Samantha Conlon,,complete
1998,freestyle,Women's Open Singles Freestyle,3,player,Ann Kaplan,,complete
1998,freestyle,Women's Open Singles Freestyle,3,player,Ann Kaplan,,complete
1998,freestyle,Women's Open Singles Freestyle,4,player,Martha McGill,,complete
1998,freestyle,Women's Open Singles Freestyle,5,player,Wendy Curran,,complete
1998,golf,Amateur Golf,1,player,Chuck Donnelly,,complete
1998,golf,Amateur Golf,2,player,Jason Donnelly,,complete
1998,golf,Amateur Golf,3,player,Joe Lepley,,complete
1998,golf,Intermediate Footbag Golf,1,player,Alex Smith,,complete
1998,golf,Intermediate Footbag Golf,2,player,Mike Voightmann,,complete
1998,golf,Intermediate Golf,1,player,Derric Scalf,,complete
1998,golf,Intermediate Golf,1,player,Wally Victory,,complete
1998,golf,Intermediate Golf,2,player,Matt Strong,,complete
1998,golf,Intermediate Golf,2,player,Aaron Finger,,complete
1998,golf,Intermediate Golf,3,player,Brock Self,,complete
1998,golf,Intermediate Singles Golf,1,player,Dave Long,,complete
1998,golf,Intermediate Singles Golf,2,player,Greg Lee,,complete
1998,golf,Intermediate Singles Golf,3,player,André Lemaire,,complete
1998,golf,Novice Footbag Golf,1,player,Jason Engstrom,,complete
1998,golf,Novice Footbag Golf,2,player,Jimmy Richter,,complete
1998,golf,Novice Footbag Golf,3,player,Justin Jerrard,,complete
1998,golf,Open Footbag Golf,1,player,Bill Langbehn,,complete
1998,golf,Open Footbag Golf,1,player,Steve Smith,,complete
1998,golf,Open Footbag Golf,2,player,Steve Dusablon,,complete
1998,golf,Open Footbag Golf,2,player,Justin Sexton,,complete
1998,golf,Open Footbag Golf,3,player,Greg Potts,,complete
1998,golf,Open Footbag Golf,3,player,Larry Doyle,,complete
1998,golf,Open Footbag Golf,4,player,Greg Durrett,,complete
1998,golf,Open Golf,1,player,Jim Toes Fitzgerald,,complete
1998,golf,Open Golf,1,player,James Roberts,,complete
1998,golf,Open Golf,2,player,Eric Burgess,,complete
1998,golf,Open Golf,3,player,Rick Bates,,complete
1998,golf,Open Golf,3,player,Jeremy Keller Auburn,,complete
1998,golf,Open Golf,4,player,Dave Wedertz,,complete
1998,golf,Open Golf,4,player,Derric Scalf,,complete
1998,golf,Open Golf,5,player,Brent Allard,,complete
1998,golf,Open Singles Golf,1,player,Jim Fitzgerald,,complete
1998,golf,Open Singles Golf,2,player,Adam Hutchinson,,complete
1998,golf,Open Singles Golf,3,player,Sean Flynn,,complete
1998,golf,Pro,1,player,Brian McKenzie,,complete
1998,golf,Pro Golf,1,player,Jamie Lepley,,complete
1998,golf,Pro Golf,2,player,Rob McCloskey,,complete
1998,golf,Pro Golf,3,player,Garth Smith,,complete
1998,golf,Women's Golf,1,player,Kelly Kelley,,complete
1998,golf,Women's Golf,1,player,Kelly Kelley,,complete
1998,golf,Women's Golf,2,player,Tina Lewis,,complete
1998,golf,Women's Golf,2,player,Lynn Moody,,complete
1998,golf,Women's Golf,3,player,Erika McDowell,,complete
1998,net,Advanced Singles Footbag Net,1,player,Matthew Quint,,complete
1998,net,Advanced Singles Footbag Net,2,player,John Armstrong,,complete
1998,net,Advanced Singles Footbag Net,3,player,David Lewis,,complete
1998,net,Advanced Singles Footbag Net,4,player,Jason Peppin,,complete
1998,net,Advanced Singles Net,1,player,Ben Cochrane,,complete
1998,net,Advanced Singles Net,2,player,Paul Constantin,,complete
1998,net,Advanced Singles Net,3,player,Dave Long,,complete
1998,net,Amateur Singles Net,1,player,Kyle Baird,,complete
1998,net,Amateur Singles Net,2,player,Min Yang,,complete
1998,net,Amateur Singles Net,3,player,Jeff Cruz,,complete
1998,net,Beginner Singles Net (Saturday) 11 Entrants,1,player,Sean Jordan,,complete
1998,net,Beginner Singles Net (Saturday) 11 Entrants,2,player,John Pimentel,,complete
1998,net,Beginner Singles Net (Saturday) 11 Entrants,3,player,Tom Helus,,complete
1998,net,Beginner Singles Net (Saturday) 11 Entrants,4,player,Steven Clinton,,complete
1998,net,Intermediate Net,1,player,Pierre Jacques Daigle,,complete
1998,net,Intermediate Net,2,player,Anthony Intemann,,complete
1998,net,Intermediate Singles,1,player,Ben Hutchinson,,complete
1998,net,Intermediate Singles,2,player,Chris Young,,complete
1998,net,Intermediate Singles,3,player,Lonya Julin,,complete
1998,net,Intermediate Singles,4,player,Garrett Young,,complete
1998,net,Intermediate Singles Footbag Net,1,player,Mike Voightmann,,complete
1998,net,Intermediate Singles Footbag Net,2,player,Daniel Botkin,,complete
1998,net,Intermediate Singles Net,1,player,Jeremy Keller Auburn,,complete
1998,net,Intermediate Singles Net,1,player,Jeremy Keller Auburn,,complete
1998,net,Intermediate Singles Net,1,player,Jan Zimmermann,,complete
1998,net,Intermediate Singles Net,2,player,Wally Victory,,complete
1998,net,Intermediate Singles Net,2,player,Clarence Evans,,complete
1998,net,Intermediate Singles Net,2,player,Alexandre Gravel,,complete
1998,net,Intermediate Singles Net,2,player,Eero Milonoff,,complete
1998,net,Intermediate Singles Net,3,player,Eric Burgess,,complete
1998,net,Intermediate Singles Net,3,player,Beth Grassfield,,complete
1998,net,Intermediate Singles Net,3,player,Philippe Larose,,complete
1998,net,Intermediate Singles Net,3,player,Sean Doiron,,complete
1998,net,Intermediate Singles Net,3,player,Joonas Saartamo,,complete
1998,net,Intermediate Singles Net,4,player,Matt Strong,,complete
1998,net,Intermediate Singles Net 10 Entrants,1,player,Iain McKechnie,,complete
1998,net,Intermediate Singles Net 10 Entrants,2,player,Chris Young,,complete
1998,net,Intermediate Singles Net 10 Entrants,3,player,Jason Peppin,,complete
1998,net,Intermediate Singles Net 10 Entrants,4,player,Peter Keil,,complete
1998,net,Intermediate Singles Net 10 Entrants,5,player,Kevin Jenkins,,complete
1998,net,Novice Net,1,player,Jon Aurnou,,complete
1998,net,Novice Net,2,player,Kathy Schubel,,complete
1998,net,Novice Net,3,player,Antonio Galica,,complete
1998,net,Novice Singles,3,player,Robert Lee,,complete
1998,net,Novice Singles,4,player,Alex Spears,,complete
1998,net,Novice Singles Footbag Net,1,player,Cameron Carnegie,,complete
1998,net,Novice Singles Footbag Net,2,player,Jamie Coles,,complete
1998,net,Novice Singles Footbag Net,3,player,Silvia Fehr,,complete
1998,net,Novice Singles Footbag Net,4,player,Stacey Frei,,complete
1998,net,Novice Singles Net,1,player,André Lemaire,,complete
1998,net,Novice Singles Net,2,player,Martin Ferguson,,complete
1998,net,Novice Singles Net,3,player,Darrin McAulay,,complete
1998,net,Open Singles,1,player,Steve Smith,,complete
1998,net,Open Singles,2,player,Ted Martin,,complete
1998,net,Open Singles,3,player,Mike Voightmann,,complete
1998,net,Open Singles Footbag Net,1,player,Emmanuel Bouchard,,complete
1998,net,Open Singles Footbag Net,1,player,Emmanuel Bouchard,,complete
1998,net,Open Singles Footbag Net,1,player,Steve Smith,,complete
1998,net,Open Singles Footbag Net,2,player,Dan Borsky,,complete
